Customer ID,Age,Gender,Category,Purchase Amount (USD),Location,Size,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Previous Purchases,Frequency of Purchases,Purchase_Bin
3380,61,0,Accessories,51,Tennessee,L,Summer,5.0,0,Debit Card,Store Pickup,0,40,Weekly,Medium
3381,41,0,Clothing,52,North Dakota,L,Summer,3.8,0,PayPal,Standard,0,6,Every 3 Months,Medium
3382,57,0,Accessories,66,Minnesota,L,Winter,4.7,0,Bank Transfer,Standard,0,27,Quarterly,Medium
3383,34,0,Clothing,35,Nebraska,M,Spring,2.8,0,Bank Transfer,Express,0,2,Weekly,Low
3384,27,0,Outerwear,43,Delaware,M,Fall,2.6,0,Credit Card,Next Day Air,0,39,Bi-Weekly,Low
3385,39,0,Clothing,24,Minnesota,L,Summer,3.8,0,Credit Card,Free Shipping,0,9,Quarterly,Low
3386,62,0,Accessories,83,Rhode Island,M,Winter,2.8,0,PayPal,Standard,0,16,Every 3 Months,High
3387,34,0,Clothing,62,Michigan,M,Fall,2.6,0,Debit Card,2-Day Shipping,0,36,Quarterly,Medium
3388,53,0,Clothing,78,New Jersey,S,Spring,3.4,0,Venmo,2-Day Shipping,0,2,Bi-Weekly,High
3389,35,0,Clothing,61,South Dakota,M,Spring,4.5,0,Venmo,Store Pickup,0,21,Weekly,Medium
3390,38,0,Clothing,57,North Carolina,L,Fall,3.8,0,Credit Card,Free Shipping,0,39,Annually,Medium
3391,32,0,Clothing,70,Oregon,S,Summer,3.0,0,Credit Card,Next Day Air,0,38,Annually,Medium
3392,47,0,Clothing,57,Montana,M,Fall,3.7,0,Cash,2-Day Shipping,0,6,Every 3 Months,Medium
3393,53,0,Accessories,74,New Jersey,XL,Winter,4.4,0,Credit Card,Free Shipping,0,6,Bi-Weekly,High
3394,60,0,Clothing,90,Arizona,M,Fall,3.1,0,PayPal,Next Day Air,0,50,Monthly,High
3395,31,0,Footwear,98,Vermont,S,Spring,4.2,0,Cash,Store Pickup,0,9,Annually,High
3396,44,0,Clothing,43,Colorado,M,Winter,3.1,0,Debit Card,Free Shipping,0,15,Every 3 Months,Low
3397,29,0,Clothing,37,Tennessee,XL,Winter,5.0,0,PayPal,Next Day Air,0,5,Quarterly,Low
3398,19,0,Clothing,38,New Jersey,L,Summer,2.7,0,Bank Transfer,Standard,0,13,Bi-Weekly,Low
3399,54,0,Clothing,60,Montana,L,Winter,3.8,0,Cash,Standard,0,44,Fortnightly,Medium
3400,40,0,Clothing,55,Montana,XL,Winter,3.3,0,Debit Card,Standard,0,36,Annually,Medium
3401,39,0,Accessories,51,Nevada,M,Fall,4.8,0,Debit Card,Free Shipping,0,18,Fortnightly,Medium
3402,44,0,Accessories,71,Nevada,L,Winter,3.4,0,Venmo,Standard,0,39,Weekly,Medium
3403,22,0,Clothing,61,Louisiana,M,Spring,4.4,0,Venmo,2-Day Shipping,0,11,Every 3 Months,Medium
3404,30,0,Footwear,65,Illinois,M,Summer,3.9,0,Credit Card,Standard,0,1,Bi-Weekly,Medium
3405,69,0,Accessories,34,South Carolina,L,Fall,3.9,0,Cash,2-Day Shipping,0,34,Annually,Low
3406,28,0,Clothing,87,Washington,M,Summer,4.2,0,Venmo,Store Pickup,0,47,Bi-Weekly,High
3407,57,0,Clothing,79,Nebraska,M,Spring,4.0,0,Venmo,Store Pickup,0,24,Quarterly,High
3408,46,0,Clothing,46,Alabama,S,Spring,2.6,0,Bank Transfer,Store Pickup,0,20,Quarterly,Low
3409,48,0,Clothing,72,Montana,L,Summer,4.4,0,PayPal,Standard,0,11,Annually,Medium
3410,24,0,Clothing,93,Minnesota,M,Summer,3.2,0,PayPal,Next Day Air,0,3,Every 3 Months,High
3411,50,0,Footwear,76,Ohio,L,Summer,4.3,0,PayPal,Free Shipping,0,38,Bi-Weekly,High
3412,29,0,Footwear,56,New York,L,Winter,4.9,0,Venmo,2-Day Shipping,0,45,Weekly,Medium
3413,61,0,Footwear,83,Indiana,M,Fall,3.8,0,Credit Card,Store Pickup,0,31,Quarterly,High
3414,34,0,Accessories,90,Delaware,XL,Winter,2.5,0,Cash,Express,0,16,Bi-Weekly,High
3415,27,0,Footwear,94,Connecticut,M,Spring,4.9,0,Venmo,Next Day Air,0,3,Quarterly,High
3416,38,0,Clothing,68,New York,M,Fall,3.0,0,Credit Card,2-Day Shipping,0,15,Annually,Medium
3417,25,0,Footwear,53,Alabama,M,Spring,3.2,0,PayPal,Store Pickup,0,11,Every 3 Months,Medium
3418,54,0,Outerwear,35,Massachusetts,M,Summer,2.9,0,PayPal,2-Day Shipping,0,22,Fortnightly,Low
3419,53,0,Outerwear,30,South Carolina,M,Summer,2.8,0,Cash,Free Shipping,0,35,Annually,Low
3420,23,0,Accessories,26,West Virginia,L,Winter,3.1,0,Venmo,Store Pickup,0,5,Bi-Weekly,Low
3421,19,0,Accessories,60,Kentucky,M,Winter,3.4,0,Debit Card,Express,0,35,Bi-Weekly,Medium
3422,57,0,Footwear,30,New Jersey,M,Summer,2.9,0,PayPal,Free Shipping,0,27,Weekly,Low
3423,19,0,Outerwear,91,New York,L,Winter,3.2,0,Credit Card,Next Day Air,0,9,Monthly,High
3424,33,0,Footwear,71,Massachusetts,M,Spring,3.8,0,Venmo,Next Day Air,0,21,Bi-Weekly,Medium
3425,33,0,Accessories,64,Florida,L,Summer,3.6,0,Venmo,2-Day Shipping,0,23,Monthly,Medium
3426,38,0,Accessories,54,Michigan,M,Summer,4.3,0,Bank Transfer,Next Day Air,0,3,Bi-Weekly,Medium
3427,47,0,Clothing,35,Oregon,XL,Fall,4.8,0,PayPal,2-Day Shipping,0,31,Annually,Low
3428,39,0,Clothing,38,Michigan,XL,Winter,2.5,0,Bank Transfer,Store Pickup,0,44,Annually,Low
3429,32,0,Accessories,69,Washington,M,Fall,2.5,0,Debit Card,Next Day Air,0,20,Monthly,Medium
3430,27,0,Clothing,96,Alaska,S,Winter,4.6,0,Debit Card,Express,0,34,Weekly,High
3431,67,0,Clothing,73,Montana,M,Winter,4.2,0,Credit Card,Next Day Air,0,17,Every 3 Months,Medium
3432,46,0,Accessories,49,New Mexico,S,Summer,4.2,0,Cash,Express,0,20,Annually,Medium
3433,36,0,Footwear,44,Connecticut,M,Summer,4.8,0,Credit Card,2-Day Shipping,0,46,Every 3 Months,Low
3434,62,0,Clothing,93,Alaska,M,Spring,4.5,0,Cash,Free Shipping,0,28,Annually,High
3435,31,0,Clothing,72,Ohio,S,Summer,3.3,0,PayPal,2-Day Shipping,0,6,Fortnightly,Medium
3436,68,0,Clothing,91,Montana,M,Summer,2.7,0,Debit Card,2-Day Shipping,0,50,Bi-Weekly,High
3437,57,0,Accessories,83,Nebraska,L,Winter,2.8,0,Venmo,2-Day Shipping,0,41,Monthly,High
3438,22,0,Outerwear,62,Oklahoma,S,Winter,3.5,0,Venmo,2-Day Shipping,0,50,Annually,Medium
3439,26,0,Clothing,71,Kentucky,M,Fall,3.0,0,Debit Card,Store Pickup,0,33,Monthly,Medium
3440,43,0,Accessories,93,Idaho,M,Summer,4.5,0,Cash,Express,0,25,Quarterly,High
3441,45,0,Accessories,63,Maryland,L,Fall,4.3,0,Credit Card,2-Day Shipping,0,2,Weekly,Medium
3442,64,0,Clothing,96,Tennessee,XL,Fall,4.1,0,Debit Card,Standard,0,15,Annually,High
3443,28,0,Clothing,78,Michigan,M,Spring,4.3,0,Venmo,Next Day Air,0,12,Weekly,High
3444,47,0,Clothing,24,Tennessee,L,Summer,5.0,0,PayPal,Free Shipping,0,28,Bi-Weekly,Low
3445,53,0,Clothing,63,Rhode Island,S,Summer,3.8,0,Cash,2-Day Shipping,0,12,Bi-Weekly,Medium
3446,42,0,Accessories,58,Florida,M,Fall,4.9,0,Venmo,Standard,0,3,Annually,Medium
3447,51,0,Footwear,55,Louisiana,S,Spring,5.0,0,Debit Card,2-Day Shipping,0,20,Weekly,Medium
3448,62,0,Footwear,58,Arkansas,M,Fall,4.3,0,Debit Card,Express,0,3,Bi-Weekly,Medium
3449,18,0,Outerwear,28,Kentucky,S,Winter,4.1,0,PayPal,Express,0,32,Fortnightly,Low
3450,48,0,Clothing,37,Kansas,M,Spring,4.5,0,PayPal,Standard,0,35,Monthly,Low
3451,20,0,Clothing,78,Vermont,M,Spring,3.6,0,PayPal,Store Pickup,0,31,Monthly,High
3452,32,0,Clothing,73,Nevada,XL,Fall,3.0,0,Bank Transfer,Free Shipping,0,13,Annually,Medium
3453,26,0,Outerwear,20,Oklahoma,M,Spring,3.7,0,Credit Card,Next Day Air,0,3,Fortnightly,Low
3454,31,0,Clothing,60,Alabama,L,Winter,4.3,0,Venmo,Standard,0,48,Bi-Weekly,Medium
3455,55,0,Accessories,71,Louisiana,S,Fall,4.6,0,Cash,Store Pickup,0,15,Bi-Weekly,Medium
3456,49,0,Clothing,89,Ohio,M,Fall,4.7,0,Bank Transfer,Standard,0,13,Annually,High
3457,42,0,Clothing,53,Texas,M,Fall,4.6,0,Bank Transfer,Express,0,21,Monthly,Medium
3458,64,0,Accessories,87,Maryland,M,Summer,3.0,0,Bank Transfer,Express,0,29,Fortnightly,High
3459,68,0,Accessories,37,West Virginia,L,Spring,3.4,0,PayPal,Standard,0,24,Quarterly,Low
3460,68,0,Clothing,37,Ohio,L,Fall,3.8,0,Venmo,Express,0,21,Annually,Low
3461,41,0,Accessories,78,Indiana,M,Spring,3.1,0,Credit Card,Express,0,5,Bi-Weekly,High
3462,51,0,Footwear,23,Wyoming,S,Spring,4.4,0,Venmo,Standard,0,47,Quarterly,Low
3463,44,0,Clothing,73,Michigan,L,Spring,4.5,0,Bank Transfer,Standard,0,34,Every 3 Months,Medium
3464,27,0,Accessories,27,Maine,M,Fall,2.8,0,Debit Card,2-Day Shipping,0,45,Fortnightly,Low
3465,36,0,Outerwear,59,Utah,S,Winter,2.7,0,Debit Card,Next Day Air,0,12,Annually,Medium
3466,19,0,Accessories,53,Iowa,M,Spring,3.4,0,Bank Transfer,Standard,0,31,Weekly,Medium
3467,49,0,Clothing,42,Maryland,S,Summer,4.6,0,Debit Card,Standard,0,43,Annually,Low
3468,18,0,Accessories,45,Texas,M,Fall,5.0,0,Bank Transfer,Next Day Air,0,5,Annually,Low
3469,36,0,Accessories,89,Ohio,S,Winter,3.5,0,Credit Card,Standard,0,36,Quarterly,High
3470,36,0,Clothing,85,North Dakota,L,Fall,3.3,0,Bank Transfer,Store Pickup,0,12,Annually,High
3471,19,0,Outerwear,69,West Virginia,S,Summer,4.5,0,Cash,Free Shipping,0,31,Bi-Weekly,Medium
3472,43,0,Footwear,66,North Carolina,S,Spring,3.1,0,Cash,Store Pickup,0,31,Bi-Weekly,Medium
3473,31,0,Clothing,42,Georgia,S,Summer,4.0,0,Bank Transfer,Free Shipping,0,15,Weekly,Low
3474,63,0,Clothing,40,Kansas,M,Spring,2.5,0,Credit Card,Express,0,11,Weekly,Low
3475,41,0,Clothing,82,Maine,M,Winter,4.4,0,PayPal,Store Pickup,0,18,Monthly,High
3476,48,0,Footwear,88,South Carolina,M,Spring,4.4,0,Debit Card,Express,0,9,Quarterly,High
3477,68,0,Footwear,99,South Carolina,XL,Summer,3.2,0,Credit Card,Free Shipping,0,11,Weekly,High
3478,53,0,Accessories,85,Kentucky,S,Spring,3.8,0,PayPal,Store Pickup,0,38,Bi-Weekly,High
3479,36,0,Accessories,57,Arizona,M,Fall,4.6,0,PayPal,Store Pickup,0,42,Quarterly,Medium
3480,46,0,Clothing,56,New York,S,Summer,4.9,0,PayPal,Standard,0,41,Monthly,Medium
3481,21,0,Footwear,79,New Hampshire,L,Winter,3.5,0,Cash,Free Shipping,0,45,Monthly,High
3482,52,0,Clothing,67,Ohio,S,Summer,3.4,0,Credit Card,Store Pickup,0,41,Bi-Weekly,Medium
3483,66,0,Accessories,61,Hawaii,M,Winter,3.9,0,Venmo,Next Day Air,0,35,Weekly,Medium
3484,19,0,Clothing,37,Texas,L,Winter,3.9,0,Venmo,Express,0,21,Every 3 Months,Low
3485,44,0,Clothing,75,Illinois,L,Fall,4.2,0,Debit Card,Free Shipping,0,13,Bi-Weekly,High
3486,50,0,Clothing,21,Massachusetts,XL,Winter,3.4,0,Debit Card,Standard,0,23,Fortnightly,Low
3487,51,0,Clothing,89,North Carolina,L,Winter,4.9,0,Debit Card,Standard,0,6,Weekly,High
3488,25,0,Footwear,24,West Virginia,L,Fall,2.9,0,Debit Card,Store Pickup,0,39,Annually,Low
3489,62,0,Clothing,27,Delaware,XL,Spring,4.9,0,Cash,Store Pickup,0,7,Quarterly,Low
3490,48,0,Clothing,26,Idaho,L,Summer,4.6,0,Bank Transfer,2-Day Shipping,0,32,Every 3 Months,Low
3491,62,0,Footwear,82,Oregon,M,Spring,3.6,0,Venmo,Store Pickup,0,43,Quarterly,High
3492,22,0,Clothing,28,Maine,M,Winter,4.3,0,Bank Transfer,Express,0,15,Monthly,Low
3493,48,0,Accessories,65,South Dakota,M,Fall,4.6,0,PayPal,Standard,0,48,Annually,Medium
3494,48,0,Clothing,82,New Mexico,XL,Winter,4.7,0,Cash,Store Pickup,0,35,Weekly,High
3495,62,0,Accessories,38,Washington,M,Winter,3.5,0,Credit Card,Free Shipping,0,41,Quarterly,Low
3496,24,0,Clothing,33,Georgia,XL,Spring,2.8,0,Debit Card,Free Shipping,0,14,Weekly,Low
3497,39,0,Footwear,38,Idaho,M,Summer,4.0,0,Cash,Free Shipping,0,22,Monthly,Low
3498,35,0,Accessories,48,Colorado,M,Spring,4.3,0,PayPal,Store Pickup,0,16,Every 3 Months,Medium
3499,47,0,Footwear,35,Kentucky,M,Summer,3.8,0,PayPal,Standard,0,2,Bi-Weekly,Low
3500,22,0,Clothing,29,New Jersey,L,Fall,3.0,0,Bank Transfer,Next Day Air,0,13,Every 3 Months,Low
3501,38,0,Clothing,48,Oregon,S,Fall,4.6,0,Credit Card,Next Day Air,0,38,Fortnightly,Medium
3502,53,0,Footwear,87,Nebraska,M,Fall,4.8,0,Bank Transfer,Standard,0,43,Weekly,High
3503,31,0,Accessories,62,Massachusetts,M,Fall,4.7,0,Bank Transfer,Next Day Air,0,26,Quarterly,Medium
3504,31,0,Clothing,96,Nebraska,M,Spring,3.9,0,Cash,Free Shipping,0,39,Weekly,High
3505,65,0,Accessories,41,Hawaii,S,Fall,4.0,0,Bank Transfer,Next Day Air,0,50,Monthly,Low
3506,48,0,Accessories,42,Indiana,L,Winter,3.7,0,Cash,2-Day Shipping,0,40,Every 3 Months,Low
3507,18,0,Clothing,57,Illinois,L,Winter,3.7,0,Venmo,2-Day Shipping,0,12,Fortnightly,Medium
3508,46,0,Accessories,65,Colorado,S,Spring,4.2,0,Bank Transfer,Store Pickup,0,33,Every 3 Months,Medium
3509,52,0,Clothing,54,Pennsylvania,M,Fall,4.7,0,Venmo,Standard,0,49,Weekly,Medium
3510,50,0,Clothing,22,Ohio,L,Winter,4.3,0,Cash,Next Day Air,0,43,Bi-Weekly,Low
3511,49,0,Footwear,96,Pennsylvania,S,Fall,4.9,0,Credit Card,2-Day Shipping,0,14,Monthly,High
3512,69,0,Accessories,81,Mississippi,M,Summer,3.9,0,Venmo,2-Day Shipping,0,21,Every 3 Months,High
3513,36,0,Clothing,46,Kentucky,M,Fall,3.4,0,Bank Transfer,Free Shipping,0,31,Quarterly,Low
3514,30,0,Clothing,74,Alaska,XL,Spring,4.2,0,Bank Transfer,Store Pickup,0,29,Fortnightly,High
3515,25,0,Footwear,50,Georgia,XL,Winter,4.7,0,Venmo,Express,0,32,Monthly,Medium
3516,19,0,Clothing,80,South Dakota,XL,Winter,4.0,0,PayPal,Next Day Air,0,16,Bi-Weekly,High
3517,34,0,Footwear,56,South Carolina,S,Summer,4.0,0,Venmo,Free Shipping,0,38,Bi-Weekly,Medium
3518,29,0,Clothing,69,Tennessee,M,Winter,3.1,0,Debit Card,Next Day Air,0,34,Every 3 Months,Medium
3519,50,0,Clothing,97,Colorado,M,Spring,4.2,0,Bank Transfer,Standard,0,30,Quarterly,High
3520,31,0,Clothing,66,Wisconsin,M,Winter,3.7,0,Credit Card,Next Day Air,0,14,Fortnightly,Medium
3521,41,0,Accessories,70,Georgia,S,Spring,3.1,0,PayPal,Express,0,33,Monthly,Medium
3522,52,0,Footwear,50,Maryland,M,Winter,3.7,0,Credit Card,Store Pickup,0,35,Weekly,Medium
3523,27,0,Clothing,85,New Jersey,M,Spring,3.2,0,Bank Transfer,Store Pickup,0,13,Quarterly,High
3524,49,0,Accessories,59,Nevada,M,Summer,2.8,0,PayPal,Standard,0,30,Fortnightly,Medium
3525,69,0,Clothing,74,Michigan,L,Summer,2.9,0,Credit Card,Free Shipping,0,30,Monthly,High
3526,45,0,Accessories,38,Wyoming,L,Winter,3.5,0,PayPal,Standard,0,47,Annually,Low
3527,20,0,Clothing,99,Massachusetts,M,Spring,3.8,0,PayPal,Express,0,1,Every 3 Months,High
3528,25,0,Clothing,97,Washington,S,Spring,4.7,0,Cash,Free Shipping,0,1,Weekly,High
3529,38,0,Accessories,67,Maine,L,Summer,4.5,0,Cash,Free Shipping,0,33,Annually,Medium
3530,55,0,Clothing,20,Montana,S,Winter,3.9,0,Credit Card,Next Day Air,0,43,Weekly,Low
3531,62,0,Accessories,45,Oklahoma,L,Spring,3.4,0,Bank Transfer,Express,0,37,Weekly,Low
3532,54,0,Footwear,52,North Dakota,XL,Winter,4.6,0,Credit Card,2-Day Shipping,0,23,Quarterly,Medium
3533,61,0,Clothing,68,Connecticut,L,Fall,4.6,0,Credit Card,Standard,0,12,Annually,Medium
3534,50,0,Footwear,98,Texas,L,Fall,4.7,0,Venmo,Standard,0,30,Fortnightly,High
3535,65,0,Footwear,83,Delaware,M,Fall,3.2,0,Venmo,Express,0,7,Weekly,High
3536,68,0,Clothing,51,Mississippi,M,Summer,5.0,0,Bank Transfer,Express,0,20,Monthly,Medium
3537,55,0,Accessories,21,Minnesota,L,Spring,4.5,0,Venmo,Express,0,10,Monthly,Low
3538,57,0,Accessories,92,Georgia,M,Spring,3.5,0,Venmo,Standard,0,40,Every 3 Months,High
3539,56,0,Footwear,63,Iowa,S,Spring,4.5,0,Venmo,Store Pickup,0,21,Monthly,Medium
3540,29,0,Accessories,56,New York,S,Spring,3.2,0,Venmo,Express,0,17,Bi-Weekly,Medium
3541,24,0,Clothing,95,Nevada,M,Spring,4.6,0,Bank Transfer,Free Shipping,0,5,Weekly,High
3542,59,0,Clothing,66,Virginia,M,Winter,4.0,0,Cash,Next Day Air,0,22,Annually,Medium
3543,62,0,Outerwear,28,Idaho,S,Spring,4.2,0,Bank Transfer,Express,0,5,Weekly,Low
3544,58,0,Accessories,83,Colorado,M,Winter,4.1,0,Credit Card,Standard,0,18,Every 3 Months,High
3545,64,0,Clothing,55,Wisconsin,XL,Fall,3.6,0,PayPal,2-Day Shipping,0,42,Every 3 Months,Medium
3546,48,0,Footwear,28,Connecticut,M,Spring,3.7,0,Venmo,2-Day Shipping,0,22,Annually,Low
3547,60,0,Accessories,79,Kansas,M,Summer,3.6,0,Bank Transfer,Free Shipping,0,37,Bi-Weekly,High
3548,52,0,Accessories,31,Pennsylvania,L,Summer,3.8,0,Debit Card,Standard,0,23,Annually,Low
3549,63,0,Clothing,37,Utah,M,Fall,3.0,0,Venmo,Standard,0,47,Fortnightly,Low
3550,44,0,Clothing,34,Oregon,M,Summer,3.4,0,Credit Card,2-Day Shipping,0,11,Fortnightly,Low
3551,63,0,Footwear,74,West Virginia,S,Winter,4.8,0,Venmo,Standard,0,32,Weekly,High
3552,66,0,Accessories,31,Montana,L,Spring,2.6,0,Credit Card,Store Pickup,0,20,Weekly,Low
3553,22,0,Accessories,66,Kentucky,M,Winter,2.9,0,Credit Card,Next Day Air,0,3,Quarterly,Medium
3554,62,0,Footwear,99,Minnesota,M,Spring,4.9,0,Cash,Free Shipping,0,32,Weekly,High
3555,39,0,Clothing,55,Louisiana,M,Spring,5.0,0,Bank Transfer,Free Shipping,0,5,Fortnightly,Medium
3556,25,0,Clothing,23,Delaware,L,Spring,4.6,0,PayPal,Next Day Air,0,45,Quarterly,Low
3557,70,0,Clothing,88,Arizona,M,Fall,4.2,0,Bank Transfer,Express,0,43,Bi-Weekly,High
3558,52,0,Outerwear,26,Nevada,M,Summer,4.9,0,PayPal,Next Day Air,0,1,Every 3 Months,Low
3559,68,0,Accessories,94,Alaska,L,Summer,4.8,0,Credit Card,Standard,0,9,Quarterly,High
3560,18,0,Clothing,25,Utah,M,Fall,3.0,0,Debit Card,Next Day Air,0,13,Every 3 Months,Low
3561,18,0,Clothing,96,Kansas,XL,Fall,3.5,0,Cash,Express,0,5,Annually,High
3562,63,0,Footwear,29,North Carolina,L,Spring,3.4,0,Cash,Standard,0,39,Fortnightly,Low
3563,47,0,Footwear,36,Maryland,M,Winter,3.4,0,PayPal,Free Shipping,0,7,Weekly,Low
3564,43,0,Clothing,90,Maine,M,Summer,4.9,0,Credit Card,Standard,0,8,Every 3 Months,High
3565,60,0,Accessories,38,Illinois,S,Summer,4.4,0,PayPal,Free Shipping,0,40,Annually,Low
3566,49,0,Accessories,52,Pennsylvania,S,Spring,4.2,0,Cash,Store Pickup,0,35,Monthly,Medium
3567,28,0,Clothing,88,Alaska,S,Spring,3.1,0,Credit Card,Next Day Air,0,14,Monthly,High
3568,32,0,Accessories,56,New Mexico,S,Summer,4.0,0,Venmo,Next Day Air,0,26,Monthly,Medium
3569,29,0,Footwear,71,Arkansas,M,Spring,4.8,0,Cash,Next Day Air,0,14,Quarterly,Medium
3570,35,0,Footwear,94,Alaska,M,Fall,3.3,0,Credit Card,Express,0,9,Fortnightly,High
3571,23,0,Clothing,97,Louisiana,XL,Winter,4.7,0,PayPal,Standard,0,32,Annually,High
3572,70,0,Clothing,27,North Dakota,M,Summer,3.2,0,Cash,Standard,0,15,Every 3 Months,Low
3573,23,0,Clothing,28,Rhode Island,M,Spring,5.0,0,Bank Transfer,Standard,0,25,Monthly,Low
3574,43,0,Clothing,67,Connecticut,L,Fall,4.9,0,Cash,Free Shipping,0,27,Monthly,Medium
3575,29,0,Clothing,70,New York,M,Fall,4.9,0,Cash,Express,0,39,Quarterly,Medium
3576,61,0,Outerwear,95,Kentucky,M,Fall,3.7,0,Cash,Express,0,49,Bi-Weekly,High
3577,29,0,Footwear,24,Maine,L,Spring,3.0,0,Cash,Express,0,12,Bi-Weekly,Low
3578,66,0,Accessories,35,Missouri,S,Winter,2.6,0,PayPal,Standard,0,13,Weekly,Low
3579,46,0,Footwear,22,Georgia,L,Winter,2.6,0,Credit Card,Standard,0,22,Quarterly,Low
3580,34,0,Accessories,66,Arizona,L,Fall,4.8,0,Bank Transfer,Standard,0,19,Every 3 Months,Medium
3581,51,0,Clothing,83,New Hampshire,M,Summer,3.2,0,Bank Transfer,2-Day Shipping,0,3,Bi-Weekly,High
3582,26,0,Clothing,95,Georgia,M,Fall,4.9,0,Venmo,Next Day Air,0,50,Weekly,High
3583,23,0,Clothing,41,California,S,Summer,3.4,0,Cash,2-Day Shipping,0,15,Annually,Low
3584,52,0,Clothing,77,Arizona,L,Summer,2.7,0,Debit Card,Store Pickup,0,44,Every 3 Months,High
3585,39,0,Footwear,52,Florida,L,Fall,4.8,0,Debit Card,Express,0,48,Monthly,Medium
3586,39,0,Accessories,41,New York,XL,Winter,4.1,0,Cash,Standard,0,4,Bi-Weekly,Low
3587,33,0,Clothing,28,Idaho,M,Winter,4.6,0,PayPal,Store Pickup,0,12,Bi-Weekly,Low
3588,33,0,Clothing,90,Virginia,S,Summer,4.4,0,Debit Card,Standard,0,33,Annually,High
3589,23,0,Accessories,55,Michigan,M,Spring,3.5,0,Bank Transfer,2-Day Shipping,0,40,Annually,Medium
3590,31,0,Accessories,73,New Hampshire,M,Spring,4.8,0,Cash,Next Day Air,0,38,Every 3 Months,Medium
3591,27,0,Clothing,87,South Dakota,M,Fall,2.9,0,PayPal,2-Day Shipping,0,19,Every 3 Months,High
3592,48,0,Outerwear,89,South Dakota,M,Winter,3.2,0,Cash,2-Day Shipping,0,38,Quarterly,High
3593,61,0,Footwear,82,New Jersey,L,Spring,4.4,0,Cash,2-Day Shipping,0,18,Fortnightly,High
3594,63,0,Footwear,80,Wyoming,M,Spring,4.6,0,Bank Transfer,Next Day Air,0,24,Monthly,High
3595,19,0,Accessories,87,Alabama,L,Summer,2.6,0,PayPal,2-Day Shipping,0,29,Quarterly,High
3596,21,0,Clothing,41,South Dakota,M,Spring,3.1,0,Cash,Store Pickup,0,14,Annually,Low
3597,28,0,Clothing,83,South Carolina,M,Spring,4.3,0,Bank Transfer,Standard,0,44,Fortnightly,High
3598,29,0,Accessories,71,New Mexico,M,Summer,3.1,0,Cash,Standard,0,18,Quarterly,Medium
3599,23,0,Clothing,76,Connecticut,XL,Spring,4.6,0,Bank Transfer,Store Pickup,0,19,Bi-Weekly,High
3600,37,0,Accessories,34,Kansas,S,Spring,4.6,0,Cash,Express,0,4,Weekly,Low
3601,67,0,Clothing,81,South Carolina,XL,Spring,2.7,0,PayPal,Free Shipping,0,25,Bi-Weekly,High
3602,34,0,Clothing,47,North Carolina,M,Summer,3.0,0,Debit Card,Next Day Air,0,3,Monthly,Medium
3603,58,0,Clothing,36,Wyoming,S,Summer,3.3,0,Bank Transfer,Store Pickup,0,40,Quarterly,Low
3604,45,0,Clothing,51,Louisiana,M,Spring,2.7,0,Debit Card,Free Shipping,0,5,Weekly,Medium
3605,63,0,Clothing,86,Louisiana,M,Fall,3.3,0,Bank Transfer,Standard,0,17,Annually,High
3606,68,0,Clothing,41,Alabama,M,Fall,4.3,0,Venmo,Store Pickup,0,36,Every 3 Months,Low
3607,41,0,Footwear,90,Minnesota,XL,Fall,4.8,0,Cash,Express,0,41,Annually,High
3608,50,0,Accessories,93,New Mexico,L,Fall,3.3,0,Debit Card,Standard,0,20,Bi-Weekly,High
3609,24,0,Accessories,56,Tennessee,M,Fall,4.3,0,Bank Transfer,Next Day Air,0,2,Every 3 Months,Medium
3610,21,0,Clothing,39,New Mexico,M,Summer,3.0,0,Debit Card,2-Day Shipping,0,31,Monthly,Low
3611,18,0,Outerwear,86,Texas,XL,Fall,4.8,0,Credit Card,2-Day Shipping,0,23,Fortnightly,High
3612,63,0,Clothing,82,Washington,M,Spring,2.9,0,PayPal,Standard,0,30,Annually,High
3613,47,0,Footwear,29,Michigan,M,Summer,3.6,0,Credit Card,Standard,0,26,Every 3 Months,Low
3614,58,0,Accessories,27,Minnesota,M,Fall,3.5,0,Cash,Store Pickup,0,40,Annually,Low
3615,46,0,Accessories,25,Delaware,L,Spring,4.7,0,Bank Transfer,2-Day Shipping,0,19,Annually,Low
3616,35,0,Clothing,31,California,M,Winter,4.4,0,Bank Transfer,Free Shipping,0,4,Monthly,Low
3617,42,0,Clothing,23,Wisconsin,L,Winter,3.3,0,Cash,Store Pickup,0,33,Fortnightly,Low
3618,48,0,Accessories,47,Kentucky,M,Fall,4.3,0,Debit Card,Express,0,29,Monthly,Medium
3619,28,0,Accessories,67,Nevada,M,Fall,4.0,0,Venmo,2-Day Shipping,0,47,Bi-Weekly,Medium
3620,44,0,Accessories,75,North Carolina,S,Winter,4.9,0,Cash,2-Day Shipping,0,50,Weekly,High
3621,60,0,Footwear,82,Louisiana,M,Summer,2.9,0,Credit Card,Express,0,28,Fortnightly,High
3622,38,0,Footwear,32,New Jersey,XL,Summer,4.0,0,Venmo,2-Day Shipping,0,5,Fortnightly,Low
3623,46,0,Clothing,41,Wisconsin,M,Fall,4.3,0,Bank Transfer,Store Pickup,0,12,Annually,Low
3624,39,0,Accessories,89,Arkansas,M,Winter,2.7,0,Venmo,2-Day Shipping,0,4,Weekly,High
